Data Set 1: Current / A,Data Set 1: Uncertainty / A,Data Set 2: x/ m,Data Set 2: F / N,Data Set 2: Std F / N,Equations numbers,Data Set 3: time / s,Data Set 3: Position / m,Data Set 3: Std of position / m
66985945.343128204,3146955.541424491,,,,,,,
68842281.67630993,3114014.009540014,,,,,,,
72672287.87269893,3152205.6344502782,,,,,,,
70741147.6349798,2952081.8346853694,,,,,,,
72394215.53472668,2893864.029352658,,,,,,,
72819357.93692134,2760158.1417203723,,,,,,,
71356722.53325087,2906116.445328197,,,,,,,
72604425.6335054,2883173.5160713983,,,,,,,
74176420.00346689,2662020.2019472965,,,,,,,
72938149.34495495,2956463.635992049,,,,,,,
73844004.20192705,2895474.7649092567,,,,,,,
74019810.57533503,3073995.257198604,,,,,,,
69272050.42252117,2791413.4215819915,,,,,,,
69380758.02791433,2717162.02418471,,,,,,,
67270565.94204259,2865222.5902195275,,,,,,,
69454247.03380245,2936035.9035315877,,,,,,,
69774716.42407602,2633664.5807568943,,,,,,,
70664093.43907964,3021220.9551422256,,,,,,,
71859204.20861806,2711508.324645078,,,,,,,
72340319.10999505,2671361.4697012,,,,,,,
68208106.30927649,2816167.2832720056,,,,,,,
69683612.9364499,2923231.319791644,,,,,,,
72065718.07844879,2913246.0052253576,,,,,,,
70897319.59623775,3016572.032396873,,,,,,,
67798085.54811782,3102956.1351110274,,,,,,,
71794162.63709109,2719098.4213773906,,,,,,,
68712519.19930352,2806208.2885077014,,,,,,,
66403407.56888874,2978955.5736129708,,,,,,,
66873450.37340198,3046750.4764783517,,,,,,,
71104546.800105,3047298.6527439225,,,,,,,
73085573.44423796,3019919.2705769786,,,,,,,
73455891.18091463,2975972.348736327,,,,,,,
73499840.78105862,2642226.180192245,,,,,,,
66793899.09979135,2780687.180305026,,,,,,,
73614742.79442054,3093930.8000781685,,,,,,,
69151543.03208424,2910963.2434667433,,,,,,,
73760319.45160325,2991741.4847116442,,,,,,,
72874462.14081651,2943342.4548270334,,,,,,,
71214402.76175155,2996291.6560474923,,,,,,,
67155739.34121826,3008312.212213783,,,,,,,
71855217.36246942,2836870.021328087,,,,,,,
65199650.16122643,2921532.947603494,,,,,,,
71478820.82337527,3031911.518948472,,,,,,,
69159068.21742265,2942667.8923830376,,,,,,,
67514824.16777182,2788363.4859044333,,,,,,,
65711987.4508269,2810014.3276182795,,,,,,,
65575750.25268427,3024355.7018357236,,,,,,,
70902173.07676084,3121838.076271989,,,,,,,
67200039.07351188,2902031.708099609,,,,,,,
68501695.1306333,2938686.302882733,,,,,,,
72017463.75050052,2954577.9622476045,,,,,,,
67135108.5587685,3062120.561850841,,,,,,,
66575802.72086696,2871183.872388009,,,,,,,
66021784.58570876,2647674.2783603226,,,,,,,
65452014.04749527,3051115.954353931,,,,,,,
72793182.06105949,2968611.4993638173,,,,,,,
66053821.39592881,3079328.634191713,,,,,,,
73715312.50890703,2957966.1659506913,,,,,,,
69836720.11728035,3132147.6214905377,,,,,,,
66312795.194012776,2703827.517449845,,,,,,,
71580632.85949172,2696100.6968040057,,,,,,,
68700366.4599503,2657044.663742216,,,,,,,
66803017.68705769,2901428.6989125805,,,,,,,
73067691.3231668,2923675.4202754786,,,,,,,
73889926.40155621,2833041.4459746894,,,,,,,
68889492.08445978,2742355.676892815,,,,,,,
68674802.20250511,2858092.514014053,,,,,,,
66681006.71439529,3045858.961755507,,,,,,,
65544933.847097024,2634448.926180537,,,,,,,
69248418.93732984,2852240.122892769,,,,,,,
65469241.68180874,2905849.0354248183,,,,,,,
72680735.6281663,2983670.8318550503,,,,,,,
65800653.220636494,3034216.0433113,,,,,,,
66496857.41186747,2954753.8156157453,,,,,,,
73127369.00686333,2672282.780639961,,,,,,,
73705277.58718051,2771769.834957551,,,,,,,
65776792.64956254,2819898.3689428293,,,,,,,
68911079.94658574,2761354.9628148046,,,,,,,
67303835.59130733,2992208.164298067,,,,,,,
67832273.79637125,2670451.6815922884,,,,,,,
67060827.89229276,3007322.247664297,,,,,,,
72134240.32132089,3093260.566054895,,,,,,,
70140729.58115424,2741587.248087666,,,,,,,
67704748.77668732,2642003.310922813,,,,,,,
70747342.81916118,2764270.6025626403,,,,,,,
65599617.977295056,3043273.991424398,,,,,,,
68474214.90667129,2993645.084834173,,,,,,,
65258399.67736159,3044191.804595442,,,,,,,
71986839.66844219,2902211.433016877,,,,,,,
68105822.15009502,2685680.126352263,,,,,,,
71601910.48764375,2737672.3820962794,,,,,,,
71347822.5534533,2932622.8315256354,,,,,,,
69729273.3109428,3075480.9853063994,,,,,,,
70075814.4303898,2970442.105238726,,,,,,,
67830745.22527055,2709487.730307466,,,,,,,
69386632.24822855,3065866.7497567222,,,,,,,
70016556.94953907,2948890.7366907513,,,,,,,
69292596.91426207,3145120.0230593663,,,,,,,
69558762.07988222,2698041.404071191,,,,,,,
70944026.36214171,2987118.814537138,,,,,,,
70030911.58997123,2897524.9296133267,,,,,,,
69935196.93050177,2668917.7500364953,,,,,,,
71496428.59075725,2916160.8217237196,,,,,,,
73416284.0912515,2807114.395407203,,,,,,,
73512208.28846425,2646981.334734704,,,,,,,
68593781.23268467,3046597.5117447693,,,,,,,
67640124.63829924,2991442.355232581,,,,,,,
71943948.3725632,2802667.5159917814,,,,,,,
70412433.56134544,2790235.411298632,,,,,,,
73079280.92680034,3061850.0383216017,,,,,,,
73557208.3214634,2894695.9612334855,,,,,,,
73220519.55821891,2948131.0824878006,,,,,,,
68088156.75827402,2883990.991742513,,,,,,,
73237260.44923021,3152199.410965782,,,,,,,
69979958.93489532,2792096.769510763,,,,,,,
73243980.2245096,3116295.337544729,,,,,,,
70096165.70353907,3146633.8864780394,,,,,,,
73650052.82414345,3033274.3718836918,,,,,,,
73598881.09400563,2699709.2580519016,,,,,,,
72643496.5503444,2688685.051238663,,,,,,,
65544687.62290055,2660159.0422759857,,,,,,,
65893455.111650854,3019406.420952533,,,,,,,
74003547.31814207,2845295.5888737645,,,,,,,
69914685.48455968,2795662.242687078,,,,,,,
66685627.13566733,3076143.8052795953,,,,,,,
67517940.57258591,3094084.98199661,,,,,,,
70301911.92885192,2948335.908863781,,,,,,,
71685606.35077135,2903706.1169123054,,,,,,,
65721908.21081338,2700835.0932401763,,,,,,,
69134603.27369171,2769748.3867554236,,,,,,,
70647338.41217609,2873193.364824337,,,,,,,
73265482.93528795,2940208.7352889855,,,,,,,
69980573.63913377,2800783.49175634,,,,,,,
68783386.93897541,2733454.393503065,,,,,,,
72992413.31884481,2675834.2773761284,,,,,,,
74122721.30737506,2768953.8189989943,,,,,,,
65713744.69034036,3111771.923081865,,,,,,,
73947297.49452694,2911475.680028686,,,,,,,
72173342.91570154,2654806.037646626,,,,,,,
69973158.01271781,2772405.40183416,,,,,,,
68946067.06542157,3072782.7528638397,,,,,,,
67349655.38697238,2805028.5105046295,,,,,,,
73888473.88751374,2769324.308183638,,,,,,,
65346877.32314012,3122547.7113436214,,,,,,,
68433494.27997845,3095948.3713796283,,,,,,,
67929497.20828997,2682778.4063044144,,,,,,,
65500228.762703985,2642386.434390979,,,,,,,
73863273.43114683,3110986.1413321714,,,,,,,
67522222.9990859,2724278.1493261214,,,,,,,
70526592.11244798,3107380.6950985673,,,,,,,
65246916.858017445,2742924.8523874325,,,,,,,
70922730.121697,2929207.1342050284,,,,,,,
66836980.12969934,2806227.163479531,,,,,,,
67347131.32809708,2812230.6920293747,,,,,,,
73964505.86323254,2667831.7097393842,,,,,,,
65763716.02357796,2725096.2571142926,,,,,,,
69859471.11683449,3013611.5522004855,,,,,,,
66795627.12683696,2938989.72291933,,,,,,,
70261163.435189,3031513.0036920747,,,,,,,
72763733.42991072,2926853.5639395546,,,,,,,
71930612.5212816,2760832.4078296167,,,,,,,
69069285.61512119,2956685.9279737254,,,,,,,
69813217.18363345,2965582.7408644077,,,,,,,
71605520.88616322,2678862.1410416868,,,,,,,
66318981.899079874,3004155.261639936,,,,,,,
73071524.68837845,2723919.147982707,,,,,,,
65373258.77779627,2778306.4660992436,,,,,,,
70449397.06329808,2918243.1879198668,,,,,,,
66106100.08679534,2919727.449424771,,,,,,,
66138040.85770394,2729850.1721715988,,,,,,,
65576582.57949484,3038620.601840205,,,,,,,
66065393.90810335,2793538.865824166,,,,,,,
72384132.00874323,2838409.0913239005,,,,,,,
66969644.877343826,2846776.6669338,,,,,,,
67747188.39917697,2706361.8674554937,,,,,,,
73699728.04972956,2707310.4651804925,,,,,,,
69599688.99788989,2660748.9774076114,,,,,,,
71569950.4794864,2830609.516259897,,,,,,,
71559539.49801964,2650065.9403943974,,,,,,,
65152893.14124451,3122470.656673791,,,,,,,
70482002.11644606,3125982.8939595316,,,,,,,
66681597.14947177,2739628.21257306,,,,,,,
65413427.47562143,3071006.772223563,,,,,,,
66103069.00279313,3105803.0664151125,,,,,,,
71550317.33392562,2952965.3161514923,,,,,,,
69145401.05362843,2942564.6753437775,,,,,,,
67128014.08901708,2997223.8373224284,,,,,,,
69454066.02637811,2687578.9123025034,,,,,,,
70066384.56691523,2937692.4587850766,,,,,,,
73219112.22799638,2709812.4347252725,,,,,,,
69186580.62680972,2937990.988621749,,,,,,,
72937894.1329458,2901646.516484987,,,,,,,
70009440.9845739,2980609.072969267,,,,,,,
73269604.74383372,2895400.671273526,,,,,,,
73896117.5881513,2756600.7625675607,,,,,,,
74100674.34778067,2736716.1621587775,,,,,,,
66584186.89884506,2886020.6176205045,,,,,,,
66541327.32834158,2980894.0480372086,,,,,,,
71494788.3780006,2901494.8966706544,,,,,,,
68658196.73788393,2694407.7074725567,,,,,,,
72299621.39056273,3056864.660221563,,,,,,,
65491737.876456566,3010231.7090514726,,,,,,,
69776877.06397592,2767431.6753299846,,,,,,,
65255497.34633321,2873738.150878949,,,,,,,
66470889.22848039,2713855.340584995,,,,,,,
67606409.78892054,2949504.600270627,,,,,,,
66352719.25671697,3113364.362669378,,,,,,,
67720555.5538689,2780997.1329271505,,,,,,,
66376005.43657081,3128072.761332161,,,,,,,
72719514.00866696,3024895.3858729247,,,,,,,
69472654.547762,3043238.000665081,,,,,,,
69369364.59657933,3056830.5135461725,,,,,,,
73951697.32920033,2826739.01496628,,,,,,,
66827456.95834564,2817761.5797090055,,,,,,,
72459809.61632296,2772588.814510968,,,,,,,
68486593.73066825,2770692.086887172,,,,,,,
70505457.15336369,2822452.1373915677,,,,,,,
71772054.8158207,2818136.141955987,,,,,,,
72601505.11353569,2893092.1889472897,,,,,,,
66323326.44979166,2672521.503033692,,,,,,,
68309813.63023841,3101178.1420461424,,,,,,,
73605200.97015174,2740659.219692143,,,,,,,
71311573.51213759,2695335.5147136846,,,,,,,
68442974.50760938,2639859.285941036,,,,,,,
68922419.0554382,3014408.106991941,,,,,,,
73445137.63141437,2658565.1076842183,,,,,,,
71521066.22125943,2908781.3992679655,,,,,,,
70582338.36775282,3051886.2279749066,,,,,,,
73163616.21975064,3069086.6727569723,,,,,,,
73291451.99659096,2993213.7214012532,,,,,,,
69192439.38161679,2703237.1812298647,,,,,,,
72602888.5490973,2773215.64744519,,,,,,,
73124595.16371539,3070810.8828471894,,,,,,,
67367897.1913925,2801352.068907132,,,,,,,
70696125.99318445,2891619.9540408733,,,,,,,
72241129.24367902,3133356.0903418586,,,,,,,
71197222.59020112,2981269.1230728524,,,,,,,
65916514.58388395,2941645.050226984,,,,,,,
73073309.13269682,2905194.8250416717,,,,,,,
68068191.86178572,2724651.5746290283,,,,,,,
70531541.45811771,3089476.675098563,,,,,,,
67986877.3151096,2697641.2674889383,,,,,,,
73701985.7069124,2813250.6389991804,,,,,,,
71056860.52966575,2693886.834509867,,,,,,,
73734934.80243932,2903559.9132616376,,,,,,,
65766432.370002404,2761463.5833410183,,,,,,,
66747275.83646023,2761059.408914604,,,,,,,
67532959.67849909,2949349.643376593,,,,,,,
66425684.28284866,2768285.480943983,,,,,,,
68601202.6206106,3021152.546634177,,,,,,,
65644401.50571899,2949478.586990205,,,,,,,
71949469.2416474,3000817.829048121,,,,,,,
65842916.7748358,2784125.803213942,,,,,,,
72608678.00978816,2996784.7472454235,,,,,,,
67093867.69262466,2880509.078016601,,,,,,,
71886569.28320925,2838327.6588851437,,,,,,,
68977444.29394685,2842003.4138797037,,,,,,,
73548824.70468299,2652049.308346591,,,,,,,
70520238.669551,2903038.0374006624,,,,,,,
70332105.12131527,3086022.591842811,,,,,,,
69464899.0582754,2967561.1902521993,,,,,,,
72889535.34826499,2895478.613349094,,,,,,,
65976383.5866148,3111225.113298569,,,,,,,
73123801.49007238,3114589.5913953492,,,,,,,
74001585.51865843,2772931.6892470503,,,,,,,
66190638.02307723,2694903.285195148,,,,,,,
69684707.28532434,3070953.8966680043,,,,,,,
69500164.81759182,3136999.6427192134,,,,,,,
72786033.26981834,2769403.099429238,,,,,,,
72061819.90431206,2889492.5325232376,,,,,,,
65488652.90808541,2747207.4838384436,,,,,,,
72043985.59775577,2662605.520722882,,,,,,,
73535417.78769504,3120513.997039416,,,,,,,
68907729.50353858,3128700.6732422626,,,,,,,
71673272.24167277,2783330.4221829884,,,,,,,
73511031.33150229,2832689.940716388,,,,,,,
65999261.428661026,2796984.268230043,,,,,,,
72434694.76937255,2863013.1055924026,,,,,,,
65821704.171020955,2907817.0812787516,,,,,,,
69466097.51011024,2764794.826866276,,,,,,,
72906759.13190332,2883519.728636442,,,,,,,
72688689.56600861,2776549.4787791492,,,,,,,
70908992.03285682,3115525.549232296,,,,,,,
70500820.96779181,2834960.583640079,,,,,,,
73770801.55162187,2952967.4404718867,,,,,,,
72586553.90014932,2645107.2065147334,,,,,,,
73126184.69816618,3102824.774744608,,,,,,,
67615607.35467795,3035088.1263425252,,,,,,,
74162570.3010699,2683273.0124705024,,,,,,,
73681815.28285503,2673741.1691357875,,,,,,,
65429440.61290926,2791134.0678395173,,,,,,,
71942932.81147659,3023007.86369737,,,,,,,
67981452.46933806,2762074.771239462,,,,,,,
70402586.64585282,2969861.4714487577,,,,,,,
66103510.37975626,2708877.3605979756,,,,,,,
70502802.9075109,2940816.9073231127,,,,,,,
68193397.31714138,2858558.3254638533,,,,,,,
74075107.81133273,2904393.475931979,,,,,,,
72527598.74414034,2730144.007495428,,,,,,,
68799619.11429457,3006844.1252346705,,,,,,,
68086412.0561517,3078505.994039989,,,,,,,
69821978.32736576,2633812.9289378696,,,,,,,
68853422.3196785,3007857.9485918307,,,,,,,
72986406.90128663,2876525.6799433366,,,,,,,
67418361.04475462,2985273.9472583267,,,,,,,
69344576.11448449,2905131.606880053,,,,,,,
65658244.24886715,2665249.0838111234,,,,,,,
68658976.50680381,2971881.1226644325,,,,,,,
68219040.72318456,2731951.9422306013,,,,,,,
70344889.43518624,3128237.418374513,,,,,,,
67825856.32496503,2685779.826784498,,,,,,,
73628616.60010745,3121716.1567329527,,,,,,,
71964351.03024186,3083606.304341658,,,,,,,
68767796.4797812,2875043.8039321066,,,,,,,
66732062.99544475,2632762.4213976506,,,,,,,
66105689.629193105,2759042.940504206,,,,,,,
68516485.70765147,2832042.1888004895,,,,,,,
73817173.38271701,2680047.1981855487,,,,,,,
68558746.61481695,2716337.5570704793,,,,,,,
71775751.81400378,2719651.045917938,,,,,,,
65624850.702116564,2792848.4803844234,,,,,,,
71551682.1871693,2832534.7080403673,,,,,,,
68353660.2698409,3096890.2730566505,,,,,,,
71804694.38458015,2728194.104190933,,,,,,,
66737183.63892669,2709609.3495386816,,,,,,,
66341137.179221295,2889654.1010593027,,,,,,,
71861310.20792206,2735923.0170367593,,,,,,,
65963333.66755273,3098101.6190647827,,,,,,,
65740618.094071776,3125991.2715182733,,,,,,,
67864539.82694508,2763167.4800950848,,,,,,,
66913879.39969719,3139448.178482116,,,,,,,
65893553.76642658,2746017.1034822115,,,,,,,
72836967.98662154,3100049.6475365274,,,,,,,
74099816.01521227,2632259.8804213773,,,,,,,
71713317.55089627,2884210.4325551577,,,,,,,
72330507.42034112,2646051.4082429153,,,,,,,
73523617.91279988,2765173.7983162883,,,,,,,
71456192.68825829,2652765.165709768,,,,,,,
69855472.9682723,3028381.5732483673,,,,,,,
74096078.97753847,2815587.9581566374,,,,,,,
69309746.05375613,3008267.801934746,,,,,,,
71236182.90430257,2750286.344143978,,,,,,,
72299116.94196181,3068505.70997996,,,,,,,
65155120.37415226,2850852.2190938145,,,,,,,
69769612.4914191,2728446.357836789,,,,,,,
69482257.66138183,2775366.4124551625,,,,,,,
71281257.52597305,2820294.646179039,,,,,,,
73072294.27825026,2675987.8174393727,,,,,,,
73251566.82941881,2769822.727441076,,,,,,,
65187474.167260505,2743031.8294667397,,,,,,,
66732967.74257618,2644307.771799456,,,,,,,
73952648.97211732,2890194.9696550816,,,,,,,
69209685.68426795,2667712.614969859,,,,,,,
66888055.204486676,3006264.2781078494,,,,,,,
71647806.77056281,2964965.7329648193,,,,,,,
67302167.84674303,2932204.0126898517,,,,,,,
65640910.044016026,3022789.0760068176,,,,,,,
65199133.40009542,2986423.5222814763,,,,,,,
72835309.36827141,3135277.3840358383,,,,,,,
68065549.10817508,2685271.8047305928,,,,,,,
70291532.58663747,2913315.2833776455,,,,,,,
70546090.196995,2788616.9988265764,,,,,,,
70263379.36980885,2805065.5821718494,,,,,,,
73914507.24564584,3087262.1091098823,,,,,,,
67083316.0038845,2975805.0255370275,,,,,,,
72487991.2844307,2797506.9523309274,,,,,,,
65731507.80560456,3104025.0630889353,,,,,,,
66285353.40672151,2915102.794620319,,,,,,,
68440773.34349792,2635396.6363729057,,,,,,,
68083872.67836303,3118393.023750685,,,,,,,
73458267.43327764,2759586.005524062,,,,,,,
68440475.34726833,2851571.102308179,,,,,,,
68251524.74262114,2921317.140047936,,,,,,,
67226247.13332371,2952808.9258822734,,,,,,,
70193108.80848075,2868307.920167147,,,,,,,
73864488.76762776,2780376.056394038,,,,,,,
73067529.50000896,2961377.3440926103,,,,,,,
66712934.069722824,2852676.5814228975,,,,,,,
66991661.64082996,2837072.3737395923,,,,,,,
66508411.42109874,3069858.9195304085,,,,,,,
68685075.80899994,2843439.175091763,,,,,,,
70431199.29830602,2919898.772112064,,,,,,,
67131444.17345907,2920546.645755822,,,,,,,
74167684.07199651,2735933.9087666688,,,,,,,
66320209.962562844,2926973.77171088,,,,,,,
73591543.59873225,2981584.5477751354,,,,,,,
65945538.040792525,3025048.3992692274,,,,,,,
70654201.96337746,3020119.26646594,,,,,,,
72699590.87596312,2783291.167004292,,,,,,,
65608341.717033386,2724514.4306029347,,,,,,,
67454958.80871691,2887713.993040059,,,,,,,
66657017.33124261,3102643.5982877677,,,,,,,
72731492.01917185,2743499.0574117135,,,,,,,
67841325.33391875,2806272.133932253,,,,,,,
68238184.95909911,2787264.5383412694,,,,,,,
70544284.4302491,2988026.36028474,,,,,,,
68737576.20045507,2928046.2054365035,,,,,,,
71863261.7229391,2724490.36313003,,,,,,,
74113603.1418775,2807253.7091053426,,,,,,,
69263118.26846668,2651217.469795456,,,,,,,
70390563.07030267,2764244.043191347,,,,,,,
67410180.93727195,2996101.698795202,,,,,,,
70760390.4317055,3096542.03627546,,,,,,,
73461152.7407878,2827074.5955914706,,,,,,,
66898121.195157446,3075764.4401627905,,,,,,,
65150677.07622903,3060479.238087929,,,,,,,
71303701.81454732,2644888.730070913,,,,,,,
67951408.80746919,2668728.2136434396,,,,,,,
72234576.36410505,2934488.723683775,,,,,,,
67372714.467514,2818783.9195575393,,,,,,,
72988654.43004872,2931325.980350171,,,,,,,
67421466.34391478,2661173.662474697,,,,,,,
70261891.43731335,2958217.4727909192,,,,,,,
68439892.66885984,2915749.6917513786,,,,,,,
68187846.04332404,2819345.0441775955,,,,,,,
72221969.35610104,2930564.5472858953,,,,,,,
70128591.89457597,2842999.57810549,,,,,,,
66723365.42155534,2794864.4460694185,,,,,,,
69882477.28707218,2779184.9622138604,,,,,,,
73592389.57565676,2636048.4041662514,,,,,,,
65599317.123364784,3089678.175775779,,,,,,,
69516157.64895453,2996217.781444762,,,,,,,
72314343.49593966,2658487.515695025,,,,,,,
68129220.9119657,2686488.558100398,,,,,,,
72830244.87094294,2981962.5834047445,,,,,,,
72569803.94730856,2698940.510856498,,,,,,,
69623890.47532715,2759897.6110119913,,,,,,,
67108505.450793944,3100001.305547527,,,,,,,
74038871.02397467,2764338.156170695,,,,,,,
68185478.7470553,2682245.332491654,,,,,,,
74000903.70582044,2671094.8356979946,,,,,,,
72327343.4812527,3099674.6052991245,,,,,,,
73034362.17737174,2825062.7585127647,,,,,,,
65703582.75476187,2862372.0399315273,,,,,,,
66880916.59197215,2862632.5451389817,,,,,,,
71451743.85777341,2874874.6282952847,,,,,,,
70429927.30706455,3141640.0807356355,,,,,,,
68010052.13959737,2653180.016284904,,,,,,,
67222843.01282427,2818600.6009767097,,,,,,,
69972951.25553063,2714030.0478009996,,,,,,,
66858695.60695731,2813350.8145307424,,,,,,,
72549243.3975587,2966781.932685861,,,,,,,
67062569.78936031,3039802.567529029,,,,,,,
65173950.4707284,3028770.6749693644,,,,,,,
71516664.07130747,3031065.6235654573,,,,,,,
68539823.67328468,2817251.837170963,,,,,,,
65482986.818793915,2894729.9398492416,,,,,,,
70264933.20087548,2689287.412191446,,,,,,,
71789915.91478604,2736597.4376622722,,,,,,,
67799063.58027089,2666629.7619452183,,,,,,,
72705236.66552278,2801478.2002569274,,,,,,,
66311398.87702472,3152817.1815846926,,,,,,,
70119069.62524135,2677596.697824863,,,,,,,
68583174.89751714,3140687.9736656067,,,,,,,
71585237.35504094,2961163.1200079042,,,,,,,
71663008.63684678,3082516.400470457,,,,,,,
69234540.18886293,2927258.706613816,,,,,,,
72780518.13619488,3059746.3024785793,,,,,,,
65602081.73554511,3111707.15669917,,,,,,,
65567689.59181166,2786060.742216949,,,,,,,
68263524.30753005,2873395.918988306,,,,,,,
69439295.57016641,2714868.7823473085,,,,,,,
73386683.23048185,3128575.624256727,,,,,,,
69545756.19799228,2828674.9544098307,,,,,,,
73799440.89594753,2903696.0786957317,,,,,,,
68359301.71935105,2703827.294250953,,,,,,,
72448175.57980338,3146089.2152640047,,,,,,,
69182187.78344458,3078858.274855728,,,,,,,
71551094.25821237,2719842.6093180967,,,,,,,
65662752.29132931,2704659.9986830205,,,,,,,
70684204.53395116,2813981.921123444,,,,,,,
65377277.53588767,3015662.8665628457,,,,,,,
65244421.17050157,3093649.078760083,,,,,,,
66043406.47150802,3081347.6933218944,,,,,,,
67461868.26884112,2823423.640815692,,,,,,,
70155302.8219961,2750014.6223097844,,,,,,,
73702143.84029825,3040309.395394451,,,,,,,
66303179.772998914,3068903.8456735048,,,,,,,
71210732.73300421,3079858.0942800534,,,,,,,
72962528.23122205,2935713.301773171,,,,,,,
69728384.81244875,2908110.164263811,,,,,,,
66702159.31336593,2990578.1249519903,,,,,,,
72358326.84183063,2857852.4955753013,,,,,,,
71931860.26525743,3035665.269631429,,,,,,,
65869454.387438156,3051058.164163962,,,,,,,
67663688.90957886,3128796.5902380906,,,,,,,
67512245.49299152,2980537.0618790854,,,,,,,
65202350.14102603,2778662.6134923524,,,,,,,
65727212.6364973,2664089.4543812987,,,,,,,
69877590.37342161,2950755.204752629,,,,,,,
70921670.19800878,2894823.8807101427,,,,,,,
73381775.34962767,2939607.21399617,,,,,,,
73232837.63727625,3104310.7967519984,,,,,,,
66468064.768581584,2752252.5641680155,,,,,,,
71968316.83946037,3122489.4738920364,,,,,,,
72382517.11903307,2852010.6364508355,,,,,,,
73636884.61469497,3156551.079377976,,,,,,,
69084853.03722174,3013503.055756987,,,,,,,
70598465.99842413,3062244.987669783,,,,,,,
65238801.011270866,3136171.4661478563,,,,,,,
66357982.317775555,2759028.473000281,,,,,,,
69785894.38347565,3005920.9419883196,,,,,,,
73176754.57810192,2692678.542969698,,,,,,,
68983045.54606998,2955709.4018354733,,,,,,,
65508121.15042236,2933035.3209392256,,,,,,,
73027782.19866255,2955275.86591901,,,,,,,
69298294.9771283,3143461.6842730343,,,,,,,
67443463.62501697,2881814.4476566836,,,,,,,
70010527.1211063,3086843.7925586393,,,,,,,
69061485.70623317,2840533.012875998,,,,,,,
67301183.45249474,2955495.642660049,,,,,,,
70932361.45677552,2728271.916743088,,,,,,,
66147181.50259824,3085678.6092292746,,,,,,,
65362166.98067834,2709677.719595494,,,,,,,
68989521.7943069,3107186.761757479,,,,,,,
72842488.37513839,2707359.4167009485,,,,,,,
68828211.92987218,2811047.3599471515,,,,,,,
73106925.3055116,2716097.4535617274,,,,,,,
71064404.29479547,3010280.586909418,,,,,,,
73536933.35322632,2912829.873807742,,,,,,,
73087473.7409609,2913150.649002608,,,,,,,
67740754.30338661,2749009.050500746,,,,,,,
68376757.2752544,2645945.827098623,,,,,,,
74081102.47939865,3145588.425124135,,,,,,,
70843516.0237647,3133072.222163727,,,,,,,
69042919.47271283,2942992.0242707552,,,,,,,
67595661.2856116,3061403.5522512174,,,,,,,
68679508.81262152,2884694.32380487,,,,,,,
68060623.93403435,2712624.833839261,,,,,,,
73889480.08613086,2776224.1841277084,,,,,,,
66837427.41237417,2852621.473009001,,,,,,,
66617279.614559904,3143002.23226935,,,,,,,
71595380.51365614,3010876.776784285,,,,,,,
72889336.93585943,2688714.7117337547,,,,,,,
73540429.24573039,2830474.262922411,,,,,,,
70757055.58138976,3029428.1248617596,,,,,,,
72383385.03750573,3104162.624709448,,,,,,,
71821901.79583704,2925965.3432552037,,,,,,,
70695286.14154853,2718106.232377098,,,,,,,
71507567.14564604,3139401.429533144,,,,,,,
71675586.3215681,2700205.549704812,,,,,,,
68778374.46563861,2938694.4951702817,,,,,,,
73769305.3703408,2917864.68625883,,,,,,,
72461034.41585548,2968930.465219456,,,,,,,
65229066.54885014,2655786.6983362925,,,,,,,
68695558.82309482,2902859.118514459,,,,,,,
65379008.07336563,2832136.1340955617,,,,,,,
65466878.22010561,2809627.8128396394,,,,,,,
68453886.5079124,2760039.374114637,,,,,,,
68692323.20054021,2981910.17213685,,,,,,,
70457405.26697789,3139983.328348807,,,,,,,
69155655.06981055,2972305.805902851,,,,,,,
67377216.19947127,2785932.8076600223,,,,,,,
66363786.40807986,2969492.298148673,,,,,,,
69460878.02222125,3105165.4767193953,,,,,,,
68704786.33221486,2992536.311453388,,,,,,,
69668091.50508428,2792469.2718736385,,,,,,,
67284894.4034901,2807126.6697899224,,,,,,,
71493710.74967146,3052901.6356613603,,,,,,,
72375209.69459279,2980245.8405289263,,,,,,,
68299014.48461363,2910723.1714091967,,,,,,,
69684501.58203629,2728462.168443146,,,,,,,
66694131.19040651,3047916.241880694,,,,,,,
73235909.31505874,2961950.0865551303,,,,,,,
66825290.78424159,2757699.9601498935,,,,,,,
72091745.01879732,2977184.2000114494,,,,,,,
66443578.451531164,2758780.5989180226,,,,,,,
67451949.98051453,2678394.375315513,,,,,,,
68707464.33084609,2773826.8437650194,,,,,,,
73693277.18615386,2913894.021563757,,,,,,,
69335234.82150352,2897972.754300991,,,,,,,
69218773.70831391,2707054.656629491,,,,,,,
71294151.75344639,2959406.842703048,,,,,,,
65412829.583099,2894626.8010177803,,,,,,,
69834356.21661957,2724559.0820272653,,,,,,,
74070567.60436255,3135678.738744696,,,,,,,
68009734.02221905,3138960.9905155906,,,,,,,
73950614.09038636,3143723.8569355374,,,,,,,
72729371.57872912,2964001.2655211305,,,,,,,
70296592.38098848,2939570.067104763,,,,,,,
67002821.69956788,2703406.4029203067,,,,,,,
73404289.62390032,3128968.566387826,,,,,,,
73594343.4298778,3099914.357731522,,,,,,,
65453904.78310192,2973998.8530767453,,,,,,,
66087216.63913484,2882274.3997520437,,,,,,,
69928069.92604807,3039405.71393382,,,,,,,
71064784.25174917,2928758.0724820253,,,,,,,
72079354.36103307,2657605.182011076,,,,,,,
65622877.638922304,2991180.566570378,,,,,,,
65910640.010684535,2776070.0732215266,,,,,,,
